avaliacao_id,produto_id,cliente_id,nota,data_avaliacao,comentario
2311,175,610,3.0,2025-12-22,Regular.
2312,175,1373,3.0,2025-04-10,Razoável.
2313,175,384,4.5,2024-12-15,"Muito bom, recomendo."
2314,175,532,2.5,2025-09-10,
2315,175,889,1.0,2024-04-18,Decepcionante.
2316,175,239,5.0,2025-02-08,Funciona perfeitamente.
2317,175,1417,3.5,2025-04-16,Regular.
2318,176,621,3.0,2025-05-13,
2319,176,739,4.0,2025-09-23,
2320,176,1383,5.0,2025-12-07,Entrega rápida e produto perfeito.
2321,176,257,5.0,2024-03-30,Superou minhas expectativas.
2322,176,33,2.5,2024-04-24,
2323,176,55,1.0,2024-07-11,Chegou com defeito.
2324,176,496,4.0,2025-10-27,Melhor compra do ano.
2325,176,177,5.0,2024-07-14,Funciona perfeitamente.
2326,176,971,1.0,2024-05-31,Não vale o preço.
2327,176,313,3.5,2024-06-19,
2328,176,994,3.5,2025-03-31,Dentro do esperado.
2329,176,497,3.5,2025-08-22,Nem bom nem ruim.
2330,176,105,4.0,2025-02-05,"Muito bom, recomendo."
2331,176,1461,4.5,2025-10-07,Adorei!
2332,176,1186,4.0,2025-05-22,Melhor compra do ano.
2333,176,76,3.5,2024-10-24,Dentro do esperado.
2334,176,1211,2.5,2025-06-09,
2335,176,1000,3.5,2025-11-25,Produto ok.
2336,176,39,3.5,2025-06-24,Razoável.
2337,176,131,1.5,2025-07-20,Demorou muito para chegar.
2338,176,240,3.0,2025-04-29,Regular.
2339,176,919,3.5,2024-12-21,
2340,176,331,1.0,2024-01-22,Qualidade baixa.
2341,176,705,2.0,2025-04-25,Qualidade baixa.
2342,176,1403,3.0,2025-08-24,Nem bom nem ruim.
2343,176,960,3.5,2025-11-03,Razoável.
2344,176,800,4.5,2025-12-29,
2345,177,332,4.0,2025-04-28,
2346,177,1415,3.0,2024-10-16,
2347,177,989,5.0,2025-11-14,Superou minhas expectativas.
2348,177,1241,5.0,2024-06-09,Adorei!
2349,177,622,2.0,2025-05-20,Decepcionante.
2350,177,735,5.0,2024-01-19,
2351,177,1387,5.0,2024-12-31,Melhor compra do ano.
2352,177,131,3.5,2024-02-02,Produto ok.
2353,177,465,3.5,2025-09-24,Cumpre o prometido.
2354,177,529,4.0,2025-05-13,
2355,177,96,4.0,2024-12-29,
2356,177,548,4.0,2025-07-24,
2357,177,1056,5.0,2025-12-07,
2358,177,1447,2.5,2024-04-16,Dentro do esperado.
2359,178,217,1.5,2024-04-23,
2360,178,209,4.0,2025-09-16,
2361,178,1039,1.5,2024-02-12,Não vale o preço.
2362,178,741,4.0,2024-07-29,Entrega rápida e produto perfeito.
2363,178,905,4.0,2025-12-26,
2364,178,204,3.0,2025-05-25,Razoável.
2365,178,283,4.5,2024-12-08,Superou minhas expectativas.
2366,178,852,3.5,2025-03-25,
2367,178,503,2.0,2024-01-07,
2368,178,700,3.0,2025-04-30,Cumpre o prometido.
2369,178,545,1.5,2024-03-28,Demorou muito para chegar.
2370,178,1290,5.0,2025-01-04,
2371,178,1085,4.5,2024-06-04,Superou minhas expectativas.
2372,178,879,3.5,2024-05-21,Dentro do esperado.
2373,178,1058,5.0,2025-04-14,
2374,178,61,5.0,2025-01-05,Ótimo produto!
2375,178,143,3.5,2025-06-13,Razoável.
2376,179,889,1.0,2024-06-17,Decepcionante.
2377,179,1314,4.0,2025-11-07,Qualidade superior.
2378,179,1294,3.5,2024-02-29,
2379,179,1065,4.5,2025-11-07,
2380,179,824,4.5,2025-03-05,
2381,179,1134,2.0,2025-12-18,
2382,179,705,2.0,2024-11-17,Não recomendo.
2383,179,1251,3.5,2025-06-24,
2384,179,828,4.0,2025-12-18,Superou minhas expectativas.
2385,179,1279,3.0,2025-07-11,
2386,179,906,3.0,2025-10-29,
2387,179,829,4.5,2025-10-26,
2388,179,173,2.5,2024-11-04,Razoável.
2389,179,1486,3.5,2025-02-03,
2390,179,1066,4.0,2024-05-09,
2391,179,438,5.0,2024-10-17,Melhor compra do ano.
2392,179,1068,4.5,2024-11-15,Excelente qualidade.
2393,179,58,4.5,2024-01-24,
2394,179,1214,5.0,2025-07-06,Entrega rápida e produto perfeito.
2395,179,1035,2.0,2025-03-08,Decepcionante.
2396,180,1285,2.0,2024-09-22,Não vale o preço.
2397,180,1334,3.5,2024-02-18,
2398,180,611,2.0,2025-04-04,Decepcionante.
2399,180,695,2.0,2025-04-09,
2400,180,1159,4.5,2025-08-18,
2401,180,1363,4.5,2025-10-04,Qualidade superior.
2402,180,718,2.0,2024-08-27,Chegou com defeito.
2403,180,1065,4.0,2025-01-21,
2404,180,672,3.5,2024-04-17,Cumpre o prometido.
2405,180,931,4.0,2025-01-04,Adorei!
2406,180,168,4.5,2025-02-25,Adorei!
2407,180,976,2.5,2024-05-13,Produto ok.
2408,180,1387,4.5,2025-01-13,Qualidade superior.
2409,180,1063,2.0,2025-07-26,
2410,181,1022,4.5,2025-08-21,
2411,181,1412,2.5,2025-03-26,
2412,181,1499,3.5,2025-05-16,
2413,181,296,5.0,2024-06-15,Funciona perfeitamente.
2414,181,938,4.0,2025-12-29,Melhor compra do ano.
2415,181,242,4.5,2025-06-25,
2416,181,970,5.0,2025-04-11,Excelente qualidade.
2417,181,757,3.0,2025-07-26,
2418,181,1233,2.5,2024-05-01,
2419,181,248,3.5,2024-04-22,Razoável.
2420,181,1071,5.0,2024-02-11,Custo-benefício excelente.
2421,182,622,4.0,2025-01-18,Ótimo produto!
2422,182,292,2.0,2024-05-26,
2423,182,100,1.5,2025-03-07,
2424,182,581,3.0,2024-11-08,Regular.
2425,182,5,4.0,2025-05-15,Custo-benefício excelente.
2426,182,92,2.0,2024-03-10,Não recomendo.
2427,182,927,2.0,2025-08-02,
2428,182,974,4.5,2025-01-21,
2429,182,272,3.5,2025-09-12,
2430,182,1304,2.5,2025-05-31,Dentro do esperado.
2431,182,920,3.0,2025-11-14,Regular.
2432,182,183,4.5,2024-11-29,
2433,183,477,5.0,2025-01-31,
2434,183,1108,4.0,2024-12-13,Funciona perfeitamente.
2435,183,1323,1.5,2024-10-11,Chegou com defeito.
2436,183,51,3.5,2025-12-25,Regular.
2437,183,1150,3.0,2024-11-12,
2438,183,1146,3.5,2025-10-21,Nem bom nem ruim.
2439,183,1182,4.0,2025-07-08,
2440,183,1069,1.0,2025-08-06,Não funcionou como esperado.
2441,183,39,5.0,2025-05-29,Melhor compra do ano.
2442,183,39,4.0,2024-07-03,Superou minhas expectativas.
2443,183,1446,2.0,2024-09-08,
2444,183,910,4.0,2025-08-16,Melhor compra do ano.
2445,183,657,5.0,2025-09-13,Ótimo produto!
2446,183,48,4.5,2025-05-18,Excelente qualidade.
2447,183,50,3.0,2025-02-28,
2448,183,783,3.5,2024-11-20,Produto ok.
2449,184,345,2.0,2025-07-08,Chegou com defeito.
2450,184,184,4.0,2024-09-18,Adorei!
2451,184,347,1.0,2025-11-25,Poderia ser melhor.
2452,184,56,3.5,2024-07-04,
2453,184,799,4.5,2024-11-01,Excelente qualidade.
2454,184,664,4.0,2025-02-26,"Muito bom, recomendo."
2455,185,491,4.5,2024-07-26,
2456,185,485,2.5,2025-08-23,Nem bom nem ruim.
2457,185,236,3.5,2025-01-29,Razoável.
2458,185,1133,3.0,2025-04-20,Dentro do esperado.
2459,186,1298,1.5,2025-02-21,Decepcionante.
2460,186,1135,3.0,2024-10-02,
2461,186,208,3.0,2025-11-22,Nem bom nem ruim.
2462,187,1164,4.5,2024-11-07,"Muito bom, recomendo."
2463,187,1025,4.0,2025-10-13,Excelente qualidade.
2464,187,1107,3.5,2025-01-17,
2465,187,1101,4.0,2024-09-08,
2466,187,926,4.5,2025-07-22,Funciona perfeitamente.
2467,187,593,3.5,2025-09-27,
2468,187,2,3.5,2024-06-20,Dentro do esperado.
2469,188,514,4.5,2025-09-04,
2470,188,720,2.0,2025-01-24,
2471,188,1199,2.0,2024-08-05,
2472,188,94,3.5,2024-10-15,Nem bom nem ruim.
2473,188,144,4.5,2025-07-30,Adorei!
2474,188,252,2.5,2025-12-16,
2475,188,573,4.5,2025-07-23,
2476,188,1251,3.0,2024-08-03,Razoável.
2477,188,702,5.0,2025-11-29,
2478,188,928,4.0,2025-12-25,Custo-benefício excelente.
2479,188,432,1.0,2024-12-15,Poderia ser melhor.
2480,188,1417,3.5,2024-01-17,Produto ok.
2481,188,976,4.5,2025-09-15,Ótimo produto!
2482,188,356,2.0,2025-11-19,Não funcionou como esperado.
2483,188,1103,4.5,2025-02-06,"Muito bom, recomendo."
2484,188,64,4.5,2025-07-05,
2485,189,1377,4.5,2025-03-31,Adorei!
2486,189,734,3.0,2025-09-07,Regular.
2487,189,256,1.5,2024-01-09,Qualidade baixa.
2488,189,20,2.0,2025-03-31,Decepcionante.
2489,189,1394,2.0,2024-10-14,
2490,189,393,4.5,2025-01-01,Qualidade superior.
2491,189,621,0.5,2025-10-02,
2492,189,480,5.0,2024-08-14,
2493,189,76,3.0,2025-01-06,Regular.
2494,189,1242,5.0,2025-12-24,Superou minhas expectativas.
2495,189,812,3.5,2025-10-15,Razoável.
2496,189,1025,5.0,2025-08-05,Melhor compra do ano.
2497,189,1352,2.5,2024-07-17,
2498,189,1398,3.5,2025-11-19,
2499,189,134,4.0,2024-06-28,"Muito bom, recomendo."
2500,189,532,1.0,2024-05-10,
2501,189,1072,4.5,2024-08-21,
2502,189,393,4.0,2024-10-07,
2503,189,1420,3.0,2024-01-24,
2504,189,518,2.5,2025-09-21,
2505,189,5,1.0,2025-04-09,
2506,189,1379,3.0,2025-10-18,
2507,189,662,5.0,2024-02-23,Adorei!
2508,189,250,5.0,2024-10-07,
2509,189,1015,1.5,2025-04-22,Decepcionante.
2510,189,97,5.0,2024-08-17,Adorei!
2511,189,920,3.0,2025-06-29,Dentro do esperado.
2512,189,686,3.0,2024-07-18,Nem bom nem ruim.
2513,189,463,1.5,2024-01-26,
2514,190,512,4.0,2024-03-17,Custo-benefício excelente.
2515,190,129,5.0,2024-11-14,
2516,190,58,3.5,2024-04-09,Produto ok.
2517,190,1283,3.5,2025-08-29,
2518,190,507,3.0,2024-09-13,Cumpre o prometido.
2519,190,112,4.0,2024-12-14,
2520,190,485,4.5,2025-06-16,
2521,190,1269,3.0,2025-09-06,Produto ok.
2522,190,915,3.5,2025-10-02,Produto ok.
2523,190,69,4.0,2024-03-03,"Muito bom, recomendo."
2524,190,127,2.5,2024-05-10,
2525,190,113,3.0,2025-03-28,Regular.
2526,190,135,4.5,2025-03-18,Ótimo produto!
2527,190,107,3.0,2025-07-26,Dentro do esperado.
2528,190,197,4.5,2025-02-15,
2529,190,478,3.5,2025-02-24,
2530,191,787,3.5,2025-04-09,Dentro do esperado.
2531,191,1269,4.0,2025-09-27,Ótimo produto!
2532,191,1060,3.5,2025-04-09,Cumpre o prometido.
2533,192,26,5.0,2024-04-15,"Muito bom, recomendo."
2534,192,397,3.0,2025-08-30,
2535,192,1306,3.0,2024-05-09,Razoável.
2536,192,986,4.0,2025-03-07,
2537,192,381,3.5,2025-03-31,Produto ok.
2538,192,262,3.0,2024-03-02,Dentro do esperado.
2539,192,1335,5.0,2025-06-09,
2540,192,1196,3.5,2024-11-14,
2541,192,302,4.5,2024-05-29,Qualidade superior.
2542,192,597,4.0,2024-12-17,Ótimo produto!
2543,192,1202,3.0,2025-06-14,
2544,193,487,3.5,2024-02-28,Nem bom nem ruim.
2545,193,865,4.0,2024-02-25,Superou minhas expectativas.
2546,193,413,4.0,2025-10-17,
2547,193,388,2.0,2024-12-15,
2548,193,1417,3.0,2025-12-12,
2549,193,1419,0.5,2025-09-06,Poderia ser melhor.
2550,193,614,3.5,2025-09-22,Cumpre o prometido.
2551,194,87,4.5,2025-04-10,Ótimo produto!
2552,194,457,5.0,2025-10-16,
2553,194,1278,0.0,2025-04-22,Não funcionou como esperado.
2554,194,770,4.0,2024-12-05,Excelente qualidade.
2555,194,744,4.5,2024-01-07,Custo-benefício excelente.
2556,194,1137,4.5,2024-01-31,Entrega rápida e produto perfeito.
2557,195,1293,1.0,2024-07-18,Poderia ser melhor.
2558,195,61,4.5,2024-02-14,Entrega rápida e produto perfeito.
2559,195,449,2.5,2024-06-27,
2560,195,696,3.0,2024-06-27,
2561,195,366,3.5,2024-09-08,Cumpre o prometido.
2562,195,208,4.5,2024-09-25,Excelente qualidade.
2563,195,1342,2.0,2025-01-23,
2564,195,694,3.5,2024-04-23,
2565,195,935,4.5,2024-11-08,Custo-benefício excelente.
2566,195,351,3.5,2025-11-07,
2567,195,889,3.0,2025-09-30,
2568,195,243,3.5,2024-03-07,Cumpre o prometido.
2569,195,393,4.5,2024-07-13,Custo-benefício excelente.
2570,195,1228,3.0,2024-11-21,Regular.
2571,195,95,4.0,2024-09-07,
2572,195,388,2.0,2025-08-24,
2573,195,305,2.0,2024-10-28,Decepcionante.
2574,195,574,4.0,2025-10-06,
2575,195,1197,4.0,2025-06-04,
2576,195,1490,4.5,2024-08-02,Funciona perfeitamente.
2577,195,1260,1.5,2025-11-10,Demorou muito para chegar.
2578,195,1043,1.5,2025-10-22,Não funcionou como esperado.
2579,196,1460,4.0,2024-11-25,Funciona perfeitamente.
2580,196,971,4.0,2025-05-21,Adorei!
2581,196,1196,3.5,2025-10-15,
2582,196,450,3.5,2024-07-31,
2583,196,481,3.5,2025-04-07,Razoável.
2584,196,773,3.5,2025-03-11,Razoável.
2585,196,1128,4.5,2024-09-17,"Muito bom, recomendo."
2586,196,911,3.5,2024-10-29,Cumpre o prometido.
2587,197,1050,2.0,2025-04-21,
2588,197,924,3.0,2025-03-12,Dentro do esperado.
2589,197,1019,4.5,2025-01-11,Adorei!
2590,197,368,2.5,2024-01-26,Razoável.
2591,198,169,4.0,2025-01-02,Melhor compra do ano.
2592,198,1120,3.0,2025-06-09,
2593,198,467,4.0,2024-10-10,"Muito bom, recomendo."
2594,198,79,2.0,2025-01-03,Poderia ser melhor.
2595,198,1383,2.0,2024-07-20,Não recomendo.
2596,199,1446,4.5,2024-07-14,
2597,199,1467,2.5,2024-05-21,
2598,199,18,2.5,2024-09-24,
2599,199,710,2.5,2024-10-15,
2600,199,831,3.5,2025-02-17,
2601,199,25,1.0,2025-11-02,Chegou com defeito.
2602,199,467,4.0,2025-02-11,Superou minhas expectativas.
2603,199,479,4.0,2025-04-30,Melhor compra do ano.
2604,199,1480,4.0,2025-04-24,
2605,199,176,2.5,2024-12-14,Cumpre o prometido.
2606,199,1430,2.5,2025-03-15,Dentro do esperado.
2607,200,62,4.5,2025-07-25,Qualidade superior.
2608,200,626,3.5,2024-05-11,
2609,200,1024,4.0,2024-01-10,
2610,200,696,1.5,2024-12-29,Demorou muito para chegar.
2611,200,827,4.5,2025-12-03,
2612,200,1102,4.0,2025-12-08,Qualidade superior.
2613,200,1163,3.0,2024-01-24,
2614,200,315,1.5,2024-05-22,
2615,200,1164,5.0,2024-12-04,
2616,200,1245,5.0,2025-09-09,Adorei!
2617,200,419,3.0,2025-01-25,
2618,200,1095,2.5,2024-03-06,Dentro do esperado.
2619,200,674,5.0,2024-04-21,Funciona perfeitamente.
2620,200,624,1.0,2025-10-16,Não vale o preço.
2621,200,1133,2.5,2025-11-22,Regular.
2622,200,1001,4.5,2025-09-09,Superou minhas expectativas.
2623,200,791,3.5,2024-03-12,Cumpre o prometido.
